# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	13972
#@/user_id	036845c7-2634-4d65-b057-ba3ac1d41d55
na ji tian 	那幾天	c=2 d=1.96561 t=10738
na jia 	哪家	c=1 d=1 t=7098
na jia 	那家	c=1 d=1 t=9523
na jiu 	那就	c=8 d=1.0124 t=13599
na jiu shi 	那就是	c=2 d=1 t=7962
na kuan 	哪款	c=1 d=1 t=9354
na kuan 	那款	c=1 d=1 t=8319
na li 	哪裏	c=14 d=2.02794 t=12351
na li 	那裏	c=6 d=1 t=12178
na me 	那麼	c=14 d=1.3379 t=13950
na me da 	那麼大	c=1 d=1 t=6274
na me duo 	那麼多	c=2 d=1 t=10197
na men 	納悶	c=2 d=1.3624 t=7996
na na 	娜娜	c=1 d=1 t=6074
na pa 	哪怕	c=4 d=1.23108 t=8846
na shi 	那是	c=2 d=1 t=9756
na shi hou 	那時候	c=1 d=1 t=13272
na tian 	哪天	c=1 d=1 t=11770
na wei 	哪位	c=1 d=1 t=283
na xia 	拿下	c=1 d=1 t=13175
na xia lai 	拿下來	c=1 d=1 t=10033
na xie 	那些	c=1 d=1 t=12347
na yang 	那樣	c=1 d=1 t=3669
na ye 	那也	c=1 d=1 t=6164
na ye shi 	那也是	c=1 d=1 t=6277
na yi dai 	那一代	c=1 d=1 t=1342
na zhong 	那種	c=12 d=1.20896 t=13194
nai fen 	奶粉	c=2 d=1 t=12479
nan 	男	c=1 d=1 t=1715
nan 	難	c=1 d=1 t=2792
nan cai 	南財	c=1 d=1 t=12387
nan da 	南達	c=1 d=1 t=12382
nan de 	男的	c=3 d=1 t=13080
nan hai 	南海	c=1 d=1 t=12590
nan hai 	男孩	c=3 d=2.53097 t=12649
nan hang 	南航	c=1 d=1 t=12391
nan jing 	南京	c=9 d=5.56248 t=12418
nan jing 	難經	c=1 d=1 t=11094
nan jing da tu sha 	南京大屠殺	c=1 d=1 t=12324
nan jing ren 	南京人	c=2 d=1.96079 t=12325
nan li 	南里	c=0 d=0.1 t=12384
nan li gong 	南里功	c=1 d=1 t=12385
nan nv 	男女	c=1 d=1 t=12638
nan ren 	男人	c=1 d=1 t=1692
nan shi 	南師	c=1 d=1 t=12388
nao can 	腦殘	c=1 d=1 t=36
nao dao 	鬧到	c=2 d=1.00106 t=13505
nao mao dun 	鬧矛盾	c=1 d=1 t=11896
nao shi 	鬧事	c=1 d=1 t=11929
nao zi 	腦子	c=4 d=1 t=12172
ne 	呢	c=43 d=1.60438 t=13623
ne ge 	呢個	c=0 d=0.1 t=9048
nei 	內	c=0 d=0.1 t=6222
nei bu 	內部	c=1 d=1 t=11537
nei ceng 	內層	c=3 d=2.86112 t=7522
nei cun 	內存	c=1 d=1 t=2207
nei huan 	內環	c=3 d=2.75208 t=6248
nei lu 	內陸	c=2 d=1.00391 t=13523
nei rong 	內容	c=13 d=2.30037 t=11873
nei wai 	內外	c=1 d=1 t=7507
nei yi 	內衣	c=1 d=1 t=12018
nei zhi 	內置	c=1 d=1 t=364
neng 	能	c=42 d=2.6717 t=13388
neng fou 	能否	c=1 d=1 t=8069
neng li 	能力	c=0 d=0.1 t=12727
ni 	你	c=463 d=7.53571 t=13941
ni ba 	你爸	c=7 d=3.3254 t=1037
ni ba ma 	你爸媽	c=1 d=1 t=707
ni bu 	你不	c=0 d=0.1 t=2697
ni bu da suan 	你不打算	c=1 d=1 t=2698
ni dou 	你都	c=2 d=1.00042 t=11795
ni gan ma ne 	你乾嘛呢	c=2 d=1 t=11812
ni hao 	你好	c=1 d=1 t=9310
ni jia 	你家	c=3 d=1 t=7753
ni jia wa 	你家娃	c=1 d=1 t=2516
ni kan wo 	你看我	c=1 d=1 t=6213
ni ma 	你媽	c=8 d=3.30486 t=13702
ni men 	你們	c=47 d=1.6449 t=13964
ni qing 	你請	c=1 d=1 t=11740
ni shi 	你是	c=1 d=1 t=8675
ni xiang 	你想	c=1 d=1 t=1842
ni xiang xiang 	你想想	c=1 d=1 t=13041
ni yao 	你要	c=1 d=1 t=10256
ni you shi 	你有事	c=1 d=1 t=3038
ni zou 	你走	c=2 d=1 t=10486
nian 	年	c=9 d=1.99449 t=13032
nian di 	年底	c=2 d=1 t=9812
nian ji qing qing 	年紀輕輕	c=1 d=1 t=9774
nian ling 	年齡	c=1 d=1 t=6669
nian ling yue da 	年齡越大	c=1 d=1 t=1251
nian nian 	淰淰	c=0 d=0.1 t=8798
nian nian 	粘粘	c=1 d=1 t=8801
nian nian dao dao 	淰淰叨叨	c=1 d=1 t=8799
nian qian 	年前	c=1 d=1 t=11888
nian qing 	年輕	c=2 d=1 t=7239
nian qing ren 	年輕人	c=4 d=2.02578 t=12375
nian tou 	念頭	c=1 d=1 t=1772
nian xian 	年限	c=3 d=1 t=9717
niao 	鳥	c=1 d=1 t=450
niao bu shi 	尿不溼	c=1 d=1 t=12488
nin 	您	c=2 d=1 t=13753
niu 	牛	c=1 d=1 t=4002
niu nai 	牛奶	c=2 d=1.82696 t=6009
nong 	弄	c=1 d=1 t=10498
nong cun 	農村	c=1 d=1 t=217
nong cun ren 	弄村人	c=1 d=1 t=3514
nong dao 	弄到	c=1 d=1 t=10037
nong de 	弄得	c=1 d=1 t=9391
nong fan 	弄飯	c=1 d=1 t=8331
nong li 	農歷	c=1 d=1 t=4360
nong wan 	弄完	c=1 d=1 t=4155
nong wan 	弄彎	c=1 d=1 t=4154
nu 	怒	c=0 d=0.1 t=7002
nu li 	努力	c=0 d=0.1 t=7002
nu nu li 	怒努力	c=1 d=1 t=7003
nv 	女	c=1 d=1 t=1717
nv de 	女的	c=7 d=1.8997 t=13098
nv er 	女兒	c=1 d=1 t=13094
nv hai 	女孩	c=6 d=3.76824 t=12763
nv ren 	女人	c=1 d=1 t=1694
nv sheng 	女生	c=5 d=1 t=5960
nv xu 	女婿	c=2 d=1.51171 t=1022
o 	哦	c=15 d=1.99784 t=13861
o o 	哦哦	c=19 d=1.25877 t=11701
ou 	偶	c=0 d=0.1 t=12163
pa 	怕	c=4 d=1.13106 t=7536
pai 	拍	c=4 d=1 t=13778
pai 	派	c=1 d=1 t=11938
pai ke 	湃客	c=1 d=1 t=2885
pai liang 	排量	c=0 d=0.1 t=11735
pai xu 	排序	c=1 d=1 t=8914
pan duan 	判斷	c=6 d=1.97629 t=11677
pang 	胖	c=1 d=1 t=13943
pao 	跑	c=2 d=1 t=9945
pao hui 	跑回	c=1 d=1 t=5824
pao le 	跑了	c=2 d=1 t=8458
pei 	配	c=1 d=1 t=6885
pei ban 	胚板	c=1 d=1 t=263
pei ban 	陪伴	c=1 d=1 t=265
pei chang 	賠償	c=1 d=1 t=11905
pei ni 	陪你	c=2 d=1 t=7234
pei ni ba 	陪你爸	c=1 d=1 t=792
pei pei 	陪陪	c=1 d=1 t=11302
pei zhi 	配制	c=2 d=1 t=10583
peng pai 	澎湃	c=11 d=1.06656 t=11875
peng pai hao 	澎湃號	c=2 d=1 t=10411
peng pai xin wen 	澎湃新聞	c=1 d=1 t=2489
peng you 	朋友	c=2 d=1 t=12972
pi 	屁	c=2 d=1 t=10266
pi pei 	匹配	c=5 d=1.04336 t=11984
pi qi 	脾氣	c=1 d=1 t=4504
pi shi 	皮氏	c=1 d=1 t=13803
pian 	偏	c=5 d=2.42169 t=6958
pian yi 	便宜	c=3 d=1 t=8865
pian yi le 	便宜了	c=1 d=1 t=4248
pian zou 	騙走	c=1 d=1 t=615
piao 	票	c=3 d=1.00029 t=6197
pin dao 	頻道	c=6 d=1.00083 t=10728
pin jie 	拼接	c=1 d=1 t=7711
pin lv 	頻率	c=1 d=1 t=1835
pin pai 	品牌	c=1 d=1 t=2894
pin pin 	品品	c=1 d=1 t=1130
pin yin 	拼音	c=1 d=1 t=8306
pin zhi 	品質	c=1 d=1 t=9319
ping 	平	c=2 d=1 t=9800
ping fang 	平方	c=4 d=1 t=12998
ping jun fen 	平均分	c=1 d=1 t=12724
ping shen me 	憑什麼	c=1 d=1 t=8020
ping shi 	平時	c=3 d=1 t=8358
ping tai 	平台	c=7 d=3.18649 t=5446
ping ti a 	平體啊	c=1 d=1 t=5461
ping wen 	平穩	c=8 d=1.00139 t=10697
po 	破	c=0 d=0.1 t=1047
po ban 	破班	c=1 d=1 t=5218
po di 	坡地	c=0 d=0.1 t=5780
po di fang 	坡地方	c=1 d=1 t=5781
po guan zi po shuai 	破罐子破摔	c=1 d=1 t=13367
po qie 	迫切	c=1 d=1 t=6649
po shou ji 	破手機	c=1 d=1 t=1048
po wan 	破萬	c=1 d=1 t=12956
pu dong 	浦東	c=1 d=1 t=9608
pu tong hua 	普通話	c=1 d=1 t=11952
qi 	其	c=3 d=1 t=9761
qi 	器	c=2 d=1 t=11865
qi 	期	c=0 d=0.124171 t=13519
qi 	氣	c=2 d=1 t=7469
qi 	起	c=2 d=1.00038 t=6217
qi bu 	臍部	c=1 d=1 t=7145
qi bu 	起步	c=1 d=1 t=7146
qi ci 	其次	c=1 d=1 t=12262
qi ci 	奇次	c=1 d=1 t=12259
qi ci 	契此	c=1 d=1 t=12258
qi dai 	期待	c=2 d=1 t=7165
qi dong 	起動	c=1 d=1 t=275
qi dong qi 	起動器	c=0 d=0.1 t=9817
qi er 	妻兒	c=1 d=1 t=230
qi fu ren 	欺負人	c=1 d=1 t=8021
qi guai 	奇怪	c=2 d=1.58275 t=5118
qi lai 	起來	c=2 d=1.10435 t=9920
qi pa 	奇葩	c=2 d=1.09003 t=12379
qi se 	起色	c=0 d=0.1 t=6673
qi shi 	其實	c=7 d=1.60298 t=12866
qi shi 	歧視	c=7 d=1.7966 t=12863
qi shi 	騎士	c=0 d=0.1 t=11829
qi si 	其四	c=0 d=0.1 t=3077
qi si wo 	其四我	c=1 d=1 t=3078
qi si wo le 	氣死我了	c=1 d=1 t=3079
qi ta 	其他	c=18 d=1.00103 t=12482
qi yong 	啓用	c=3 d=1 t=9398
qi zhong 	其中	c=2 d=1.01041 t=12250
qi zi xing che 	騎自行車	c=1 d=1 t=12992
qia hao 	恰好	c=1 d=1 t=7944
qian 	前	c=2 d=1.95123 t=13438
qian 	千	c=2 d=1.47237 t=314
qian 	簽	c=2 d=1.86071 t=7036
qian 	錢	c=15 d=2.13616 t=9977
qian bu qian 	錢不錢	c=1 d=1 t=684
qian ding 	簽訂	c=1 d=1 t=11748
qian guo 	簽過	c=1 d=1 t=6880
qian ji nian 	前幾年	c=1 d=1 t=12545
qian ji tian 	前幾天	c=7 d=1.9283 t=13035
qian jing 	前景	c=1 d=1 t=12416
qian le 	簽了	c=1 d=1 t=7045
qian mian 	前面	c=4 d=2.07493 t=8066
qian qian wan wan 	千千万万	c=1 d=1 t=4604
qiang diao 	強調	c=1 d=1 t=11531
qiang zhi 	強制	c=3 d=1.00173 t=11496
qie 	且	c=4 d=1.956 t=10304
qie 	切	c=1 d=1 t=5081
qie huan 	切換	c=1 d=1 t=5366
qie le 	切了	c=1 d=1 t=13616
qie tu 	切圖	c=1 d=1 t=10386
qin 	勤	c=1 d=1 t=8929
qin chao 	秦朝	c=1 d=1 t=1322
qin lve 	侵略	c=2 d=1.98511 t=13381
qin qin wo 	親親我	c=0 d=0.1 t=1903
qin qin wo wo 	親親我我	c=1 d=1 t=1904
qing 	情	c=2 d=1.09301 t=1155
qing 	清	c=3 d=1.00116 t=5977
qing 	請	c=7 d=1 t=13684
qing bu qi 	請不起	c=1 d=1 t=19
qing chi fan 	請喫飯	c=1 d=1 t=620
qing chu 	清楚	c=3 d=1 t=13779
qing chu 	清除	c=1 d=1 t=4828
qing dan 	清單	c=9 d=1.72201 t=11365
qing dian 	慶典	c=1 d=1 t=11243
qing jia 	請假	c=1 d=1 t=13681
qing jing 	清净	c=1 d=1 t=4628
qing jiu 	清酒	c=1 d=1 t=4888
qing ke 	請客	c=3 d=1.95123 t=4016
qing kuang 	情況	c=9 d=1.00003 t=11568
qing kuang xia 	情況下	c=4 d=1.01957 t=12585
qing ming 	晴明	c=1 d=1 t=1617
qing ming 	清明	c=1 d=1 t=1605
qing ni 	請你	c=2 d=1 t=10951
qing ni ba 	請你爸	c=2 d=1.42741 t=1109
qing pu 	青浦	c=1 d=1 t=2581
qing qiu 	請求	c=5 d=2.91708 t=4889
qing song 	輕鬆	c=1 d=1 t=6424
qing wo 	請我	c=2 d=1.39455 t=7300
qing xiang 	傾向	c=1 d=1 t=6618
qiong 	窮	c=3 d=1.08892 t=12230
qiong ren 	窮人	c=1 d=1 t=10856
qiong si 	窮死	c=0 d=0.1 t=4175
qiong si le 	窮死了	c=1 d=1 t=4176
qiu 	求	c=1 d=1 t=9420
qu 	區	c=0 d=0.1 t=2308
qu 	去	c=74 d=3.00294 t=13822
qu 	取	c=0 d=0.1 t=9923
qu bie 	區別	c=2 d=1.26714 t=10312
qu dao 	渠道	c=7 d=1.29768 t=11319
qu dao bao 	渠道包	c=1 d=1 t=5565
qu dao hao 	渠道號	c=1 d=1 t=5576
qu diao 	去掉	c=1 d=1 t=11480
qu fen 	區分	c=2 d=1.13876 t=3366
qu jian 	區間	c=1 d=1 t=10323
qu jian di zhi 	取件地址	c=1 d=1 t=9924
qu le 	去了	c=1 d=1 t=12138
qu na 	去拿	c=1 d=1 t=9907
qu nian 	去年	c=2 d=1 t=9522
qu shi 	趨勢	c=1 d=1 t=10990
qu shi kan 	趨勢看	c=1 d=1 t=2786
qu xian 	曲線	c=1 d=1 t=9141
qu xiang 	趨向	c=1 d=1 t=8972
qu yu 	區域	c=1 d=1 t=10936
quan 	全	c=2 d=1 t=10927
quan 	券	c=1 d=0.1 t=9519
quan 	勸	c=1 d=1 t=12195
quan bu 	全部	c=2 d=1 t=10525
quan ju 	全局	c=1 d=1 t=3749
quan kuan 	全款	c=4 d=1.80691 t=13174
quan li 	權力	c=2 d=1.17552 t=13477
quan mian 	全面	c=1 d=1 t=4759
quan ni 	勸你	c=1 d=1 t=10833
quan qiu 	全球	c=1 d=1 t=13426
quan qu 	全區	c=0 d=0.1 t=9056
quan qu dao 	全區道	c=1 d=1 t=9057
quan wei 	權威	c=1 d=1 t=13300
quan wo 	勸我	c=1 d=1 t=5885
quan xian 	權限	c=3 d=1.00933 t=3345
que 	缺	c=1 d=1 t=182
que ding 	確定	c=8 d=1.00001 t=10306
que ren 	確認	c=3 d=1.00078 t=9911
que shi 	確實	c=2 d=1 t=9142
qun liao 	羣聊	c=1 d=1 t=3241
ran hou 	然後	c=41 d=1.98231 t=13680
rang 	讓	c=17 d=1.5177 t=13375
rang ta 	讓他	c=1 d=1 t=528
rang ta 	讓她	c=1 d=1 t=3439
rang ta men 	讓他們	c=3 d=1 t=13884
rang wo 	讓我	c=13 d=1.65602 t=8290
rang wo men 	讓我們	c=2 d=1 t=13869
re 	惹	c=1 d=1 t=11822
re 	熱	c=7 d=2.18685 t=10919
re dian 	熱點	c=1 d=1 t=13290
ren 	人	c=24 d=1.02412 t=13763
ren 	忍	c=13 d=1.01657 t=7881
ren ding 	認定	c=2 d=1.96079 t=4940
ren he 	人和	c=2 d=1 t=13491
ren he 	任何	c=2 d=1 t=13492
ren jia 	人家	c=10 d=1.01504 t=13315
ren jia wo 	人家我	c=1 d=1 t=1470
ren ke 	認可	c=1 d=1 t=971
ren li 	人力	c=0 d=0.1 t=13879
ren li shang 	人力上	c=1 d=1 t=13880
ren men 	人們	c=1 d=1 t=1330
ren min yi yuan 	人民醫院	c=2 d=1.97531 t=13698
ren qing 	人情	c=1 d=0.1 t=8511
ren qing li shu 	人情禮數	c=1 d=1 t=8512
ren qing shi gu 	人情世故	c=4 d=1.60351 t=8649
ren rang 	忍讓	c=1 d=1 t=8280
ren shi 	認識	c=5 d=1.00007 t=8016
ren shi ren shi 	認識認識	c=1 d=1 t=1519
ren wei 	認爲	c=1 d=1 t=227
ren wu 	任務	c=2 d=1 t=11368
ren xing de 	人性的	c=1 d=1 t=658
ren yuan 	人員	c=1 d=1 t=7105
ren zheng 	人證	c=1 d=1 t=11264
ren zheng 	認證	c=1 d=1 t=11266
reng le 	扔了	c=1 d=1 t=505
ri 	日	c=2 d=1 t=9092
ri ben 	日本	c=7 d=4.55176 t=13489
ri chang 	日常	c=1 d=1 t=2065
ri huo 	日活	c=2 d=1.46533 t=3290
ri jian 	日間	c=3 d=2.9458 t=4952
ri ye 	日夜	c=0 d=0.1 t=10308
ri ye jian 	日夜件	c=1 d=1 t=10309
ri zhi 	日誌	c=6 d=1 t=11511
rong qi 	容器	c=1 d=1 t=5480
rong yao 	榮耀	c=1 d=1 t=5318
rong yi 	容易	c=1 d=1 t=8441
rou 	肉	c=1 d=1 t=5619
ru 	如	c=5 d=1.06051 t=11601
ru gou 	乳溝	c=1 d=1 t=7664
ru guo 	如果	c=26 d=1.16062 t=13521
ru he 	如何	c=2 d=1 t=10215
ru jia 	儒家	c=0 d=0.1 t=1312
ru kou 	入口	c=3 d=1.15383 t=10992
ru shou 	入手	c=4 d=2.55571 t=6517
ru zhi 	入紙	c=1 d=1 t=2929
ruan jian 	軟件	c=1 d=1 t=5195
ruo 	若	c=9 d=2.87585 t=11573
san bu 	三部	c=1 d=1 t=12075
san bu 	散步	c=2 d=1.71534 t=12143
san ge 	三個	c=1 d=1 t=11274
san he 	三和	c=0 d=0.1 t=3134
san he ne ma 	三和呢嗎	c=3 d=1.99501 t=9237
san kai 	散開	c=1 d=1 t=12198
san ling wu shen 	三令五申	c=0 d=0.1 t=4513
san ling wu shen de 	三令五申的	c=1 d=1 t=4514
san quan fen li 	三權分立	c=1 d=1 t=13317
san xing 	三性	c=1 d=1 t=406
se 	色	c=2 d=1.44933 t=5109
sha 	傻	c=4 d=1.02141 t=9617
sha 	啥	c=1 d=1 t=2675
sha bi 	傻逼	c=1 d=1 t=379
sha guo 	沙果	c=0 d=0.1 t=4817
sha guo ci 	沙果次	c=1 d=1 t=4818
sha ye 	沙耶	c=0 d=0.1 t=1087
sha ye bu xing le 	沙耶不行了	c=1 d=1 t=1088
shai xuan 	篩選	c=1 d=1 t=3263
shan 	閃	c=1 d=1 t=1305
shan chu 	刪除	c=1 d=1 t=8911
shan zha 	山楂	c=1 d=1 t=8606
shang 	上	c=13 d=0.114055 t=13879
shang 	傷	c=1 d=1 t=3053
shang 	商	c=1 d=1 t=11041
shang ban 	上班	c=7 d=1.00222 t=12561
shang bao 	上報	c=2 d=1.67706 t=9183
shang ceng 	上層	c=1 d=1 t=10377
shang ci 	上次	c=5 d=1 t=11730
shang e 	上鰐	c=0 d=0.1 t=8708
shang e kan 	上鰐看	c=1 d=1 t=8709
shang ge 	上個	c=2 d=1 t=5217
shang ge ban ben 	上個版本	c=1 d=1 t=2392
shang ge yue 	上個月	c=1 d=1 t=5345
shang hai 	上海	c=35 d=1.01998 t=13583
shang hai hua 	上海話	c=1 d=1 t=11959
shang hai ren 	上海人	c=4 d=1.55885 t=12224
shang jia 	上架	c=4 d=2.94932 t=5464
shang jia le 	上架了	c=1 d=1 t=5448
shang ke 	上課	c=4 d=2.08739 t=8888
shang lai 	上來	c=1 d=1 t=719
shang mian 	上面	c=5 d=1.00012 t=13783
shang pin 	商品	c=1 d=1 t=8839
shang sheng 	上升	c=1 d=1 t=10733
shang shu 	上述	c=4 d=1.92698 t=11639
shang wan xue 	上完學	c=1 d=1 t=12397
shang xia 	上下	c=1 d=1 t=9154
shang xia ban 	上下班	c=0 d=0.1 t=8903
shang xian 	上線	c=1 d=1 t=2882
shang xin 	上心	c=1 d=1 t=12767
shang xue 	上學	c=5 d=1 t=10007
shang zhang 	上漲	c=1 d=1 t=9600
shang zheng 	上證	c=1 d=0.1 t=9432
shang zheng bao 	上證報	c=1 d=1 t=9433
shao 	少	c=3 d=1.00002 t=6370
shao chi 	少喫	c=2 d=1 t=8556
shao deng 	稍等	c=1 d=1 t=5085
shao kao 	燒烤	c=2 d=1.99501 t=11719
shao le 	少了	c=2 d=1 t=12279
shao wei 	稍微	c=2 d=1 t=12466
shao yu 	少於	c=2 d=1.42105 t=13188
she bei 	設備	c=3 d=1 t=9389
she bei shu 	設備數	c=1 d=1 t=2366
she gen 	舌根	c=0 d=0.1 t=8740
she me 	什麼	c=6 d=1 t=12276
she qu 	捨去	c=1 d=1 t=5125
she qu 	社區	c=1 d=1 t=5126
she zhi 	攝制	c=1 d=1 t=48
she zhi 	設置	c=6 d=2.64548 t=11682
shen 	神	c=1 d=1 t=9536
shen bian 	身邊	c=4 d=1.47951 t=5856
shen er 	神尔	c=0 d=0.1 t=1707
shen he 	審覈	c=4 d=1.00021 t=7076
shen me 	什麼	c=70 d=1.57078 t=13729
shen me yang 	什麼樣	c=1 d=1 t=10538
shen qing 	深情	c=1 d=1 t=4973
shen qing 	申請	c=2 d=1 t=9876
shen shang 	身上	c=3 d=2.8793 t=4508
shen shou 	身受	c=0 d=0.1 t=1312
shen shou ru jia 	身受儒家	c=1 d=1 t=1313
shen ti 	身體	c=1 d=1 t=13918
shen zai 	身在	c=1 d=1 t=13510
shen zhi 	甚至	c=4 d=1.81873 t=13498
shen zhong 	慎重	c=1 d=1 t=1985
sheng 	生	c=1 d=1 t=4370
sheng 	省	c=3 d=2.88094 t=10863
sheng chan 	生產	c=1 d=1 t=5563
sheng cheng 	生成	c=4 d=3.50645 t=10578
sheng de 	省得	c=1 d=1 t=4416
sheng hui 	省會	c=1 d=1 t=12361
sheng huo 	生活	c=2 d=1.3413 t=12425
sheng huo cheng ben 	生活成本	c=1 d=1 t=3508
sheng ji 	升級	c=23 d=2.90846 t=11616
sheng ji 	聲級	c=1 d=1 t=372
sheng ming 	聲明	c=3 d=1 t=13821
sheng qi 	生氣	c=1 d=1 t=8179
sheng xia 	剩下	c=2 d=1 t=12801
sheng xiao 	生效	c=0 d=0.1 t=4828
sheng yi 	生意	c=1 d=1 t=5809
shi 	十	c=0 d=0.1 t=4550
shi 	室	c=1 d=1 t=6951
shi 	是	c=274 d=4.50532 t=13963
shi 	時	c=9 d=1.91396 t=13766
shi a bi 	是阿鼻	c=1 d=1 t=11282
shi bai 	失敗	c=7 d=3.07762 t=11759
shi bu shi 	是不是	c=5 d=1.8941 t=10653
shi chang 	市場	c=1 d=1 t=399
shi dang 	適當	c=1 d=1 t=6540
shi di 	十地	c=1 d=1 t=93
shi dou 	石豆	c=1 d=1 t=7676
shi fan 	示範	c=1 d=1 t=10123
shi fan lei 	師範類	c=1 d=1 t=10124
shi fo 	十佛	c=1 d=1 t=2099
shi fou 	是否	c=25 d=2.11378 t=11680
shi gu 	世故	c=1 d=1 t=544
shi guang 	時光	c=1 d=1 t=267
shi guo le 	試過了	c=1 d=1 t=3795
shi hou 	時候	c=19 d=1.08972 t=11777
shi ji 	實際	c=1 d=1 t=11870
shi jian 	事件	c=3 d=2.05485 t=7951
shi jian 	時間	c=14 d=1.50561 t=13898
shi jie 	世界	c=0 d=0.1 t=13350
shi jie lao da 	世界老大	c=1 d=1 t=13351
shi juan 	試卷	c=1 d=1 t=7972
shi li 	實力	c=1 d=1 t=12883
shi qi 	時期	c=2 d=1 t=12311
shi qing 	事情	c=19 d=1.20704 t=13957
shi qu 	失去	c=1 d=1 t=12902
shi qu 	市區	c=2 d=1.66034 t=12986
shi shi 	試試	c=2 d=1.0001 t=5631
shi tang 	食堂	c=3 d=1.93707 t=5658
shi tou jian dao bu 	石頭剪刀布	c=1 d=1 t=10882
shi wo 	实我	c=1 d=1 t=8735
shi wo en 	是沃恩	c=1 d=1 t=12985
shi wu 	食物	c=1 d=1 t=13924
shi xi sheng 	實習生	c=1 d=1 t=8337
shi xian 	實現	c=2 d=1.96561 t=8919
shi xiao 	失效	c=2 d=1 t=11316
shi yang jiu bu quan 	十羊九不全	c=1 d=1 t=4551
shi ye 	失業	c=5 d=1 t=9842
shi ye lv 	失業率	c=1 d=1 t=6672
shi yong 	使用	c=20 d=1.84707 t=11516
shi yong dao 	使用到	c=1 d=1 t=10553
shi zai 	实在	c=4 d=1.30844 t=5220
shi zhong 	始終	c=1 d=1 t=9300
shi zhong xin 	市中心	c=1 d=1 t=5804
shou 	收	c=1 d=1 t=7766
shou 	瘦	c=2 d=1.0006 t=13951
shou dao 	收到	c=3 d=1 t=9074
shou fu 	首付	c=8 d=1 t=13081
shou hui lai 	收回來	c=1 d=1 t=6778
shou ji 	手機	c=12 d=2.79028 t=4112
shou ji hao 	手機號	c=2 d=1 t=13767
shou jian 	收件	c=0 d=0.1 t=9904
shou jian ma 	收件碼	c=1 d=1 t=9905
shou jian ren 	收件人	c=1 d=1 t=9885
shou li 	手裏	c=3 d=1.64726 t=6870
shou mang jiao luan 	手忙脚乱	c=1 d=1 t=2757
shou ru 	收入	c=2 d=1 t=12950
shou shu 	手術	c=1 d=1.02155 t=13916
shou wan 	手腕	c=1 d=1 t=7336
shou ye 	首頁	c=1 d=1 t=2891
shou zhi ping heng 	收支平衡	c=1 d=1 t=12447
shu 	叔	c=1 d=1 t=805
shu 	數	c=8 d=1.69446 t=9038
shu chu 	輸出	c=2 d=1.93707 t=11523
shu jia 	暑假	c=1 d=1 t=13596
shu ju 	數據	c=46 d=1.00001 t=13815
shu ma 	數馬	c=1 d=1 t=2005
shu ren 	熟人	c=2 d=1.99005 t=4142
shu shu 	叔叔	c=1 d=1 t=498
shu xi 	熟悉	c=1 d=1 t=8777
shu xiang 	竪向	c=1 d=1 t=6
shu xie 	書寫	c=1 d=1 t=4755
shu xing 	屬性	c=6 d=2.93124 t=11679
shu yang 	屬羊	c=1 d=1 t=4423
shu yu 	屬於	c=1 d=1 t=10017
shu zi 	叔子	c=2 d=1 t=13794
shu zi 	數字	c=2 d=1 t=13795
shu zu 	數組	c=1 d=1 t=10299
shua 	刷	c=2 d=1 t=4849
shua 	耍	c=1 d=0.104405 t=1478
shua bu dao 	耍不到	c=1 d=1 t=1479
shua dao 	刷到	c=1 d=1 t=1469
shua xin 	刷新	c=4 d=2.76371 t=2218
shuai 	帥	c=1 d=1 t=4260
shuai ge 	帥哥	c=1 d=1 t=4250
shuai luo 	衰落	c=1 d=1 t=13257
shuang 	爽	c=1 d=1 t=7187
shuang fang 	雙方	c=2 d=1.96561 t=1201
shui 	水	c=1 d=1 t=12020
shui 	誰	c=18 d=1.18208 t=13965
shui jiao 	睡覺	c=5 d=1.97531 t=11846
shui ping 	水平	c=1 d=1 t=10964
shui rang 	誰讓	c=1 d=1 t=11139
shui zhi dao 	谁知道	c=2 d=1 t=12669
shun 	順	c=1 d=1 t=4429
shun ban 	順辦	c=1 d=1 t=3965
shun bian 	順便	c=1 d=1 t=930
shun dao 	順道	c=2 d=1 t=8439
shun jian 	瞬間	c=2 d=1 t=9686
shun zhe 	順着	c=1 d=1 t=8175
shuo 	說	c=149 d=3.79468 t=13671
shuo bu chu lai 	說不出來	c=1 d=1 t=8725
shuo cuo le 	說錯了	c=1 d=1 t=6246
shuo fa 	說法	c=1 d=1 t=8098
shuo fu 	說服	c=1 d=1 t=5251
shuo gui ding 	說規定	c=1 d=1 t=8085
shuo guo 	說過	c=1 d=1 t=723
shuo guo le 	說過了	c=1 d=1 t=9932
shuo hua 	說話	c=3 d=1.00044 t=7773
shuo ju 	說句	c=3 d=1.02579 t=13431
shuo ju bu hao ting 	說句不好聽	c=1 d=1 t=13161
shuo le 	說了	c=1 d=1 t=12441
shuo mi 	說米	c=1 d=1 t=11339
shuo ming 	說明	c=6 d=1.00001 t=11340
shuo ni 	說你	c=1 d=1 t=6441
shuo shen er ma 	說神尔嗎	c=1 d=1 t=1708
shuo shuo 	說說	c=1 d=1 t=8310
shuo wo 	說我	c=6 d=1.75201 t=12148
shuo wo men 	說我們	c=1 d=1 t=5180
si 	死	c=5 d=1.56216 t=12695
si chu 	四處	c=1 d=1 t=3888
si liao 	死料	c=1 d=1 t=3236
